media_name,url,image_path,timestamp,country,factuality,trustworthiness
New Yorker,https://newyorker.com,output/New_Yorker.png,2026-06-03 20:23:54,USA,HIGH,1
New Zealand Doctors Speaking Out with Science,https://nzdsos.com,output/New_Zealand_Doctors_Speaking_Out_with_Science.png,2026-06-03 20:22:41,,LOW,0
News24,https://www.news24.com/,output/News24.png,2026-06-03 20:24:48,,HIGH,1
No Labels,https://nolabels.org,output/No_Labels.png,2026-06-03 20:24:30,USA,HIGH,1
Norfolk & Tillsonburg News,https://norfolkandtillsonburgnews.com,output/Norfolk_Tillsonburg_News.png,2026-06-03 20:24:51,,HIGH,1
North Bay Nugget,https://nugget.ca,output/North_Bay_Nugget.png,2026-06-03 20:25:16,,HIGH,1
North Dakota Monitor,https://northdakotamonitor.com,output/North_Dakota_Monitor.png,2026-06-03 20:25:05,USA,HIGH,1
North Wales Chronicle,https://northwaleschronicle.co.uk,output/North_Wales_Chronicle.png,2026-06-03 20:26:09,,HIGH,1
North Wales Pioneer,https://northwalespioneer.co.uk,output/North_Wales_Pioneer.png,2026-06-03 20:26:10,,HIGH,1
Northumberland Gazette,https://northumberlandgazette.co.uk,output/Northumberland_Gazette.png,2026-06-03 20:26:19,,HIGH,1
Northwest Florida Daily News,https://nwfdailynews.com,output/Northwest_Florida_Daily_News.png,2026-06-03 20:26:43,USA,HIGH,1
Northwich Guardian,https://northwichguardian.co.uk,output/Northwich_Guardian.png,2026-06-03 20:27:22,,HIGH,1
Nuclear Threat Initiative,https://nti.org,output/Nuclear_Threat_Initiative.png,2026-06-03 20:26:54,,HIGH,1
Nunavut News,https://nunavutnews.com,output/Nunavut_News.png,2026-06-03 20:26:40,,HIGH,1
OakRidger,https://oakridger.com,output/OakRidger.png,2026-06-03 20:28:06,USA,HIGH,1
Oak Bay News,https://oakbaynews.com,output/Oak_Bay_News.png,2026-06-03 20:26:57,,HIGH,1
Oaklandside,https://oaklandside.org,output/Oaklandside.png,2026-06-03 20:27:14,USA,HIGH,1
Oklahoma Voice,https://oklahomavoice.com,output/Oklahoma_Voice.png,2026-06-03 20:27:25,USA,HIGH,1
Open to Debate,https://opentodebate.org,output/Open_to_Debate.png,2026-06-03 20:28:07,,HIGH,1
Organisation for Economic Co-operation and Development,https://oecd.org,output/Organisation_for_Economic_Co-operation_and_Development.png,2026-06-03 20:27:55,,HIGH,1
Our World In Data,https://ourworldindata.org,output/Our_World_In_Data.png,2026-06-03 20:28:18,,HIGH,1
Owen Sound Sun Times,https://owensoundsuntimes.com,output/Owen_Sound_Sun_Times.png,2026-06-03 20:28:59,,HIGH,1
PA Media,https://pa.media,output/PA_Media.png,2026-06-03 20:28:25,,VERY HIGH,1
Pacific Standard Magazine,https://psmag.com,output/Pacific_Standard_Magazine.png,2026-06-03 20:28:43,USA,HIGH,1
PackagingDive,https://packagingdive.com,output/PackagingDive.png,2026-06-03 20:29:34,USA,HIGH,1
Palm Beach Daily News,https://palmbeachdailynews.com,output/Palm_Beach_Daily_News.png,2026-06-03 20:29:59,USA,HIGH,1
Paris Star,https://parisstaronline.com,output/Paris_Star.png,2026-06-03 20:30:10,,HIGH,1
PaymentsDive,https://paymentsdive.com,output/PaymentsDive.png,2026-06-03 20:30:13,USA,HIGH,1
Pembroke Observer & News,https://pembrokeobserver.com,output/Pembroke_Observer_News.png,2026-06-03 20:30:28,,HIGH,1
Peninsula Daily News,https://peninsuladailynews.com,output/Peninsula_Daily_News.png,2026-06-03 20:30:59,USA,HIGH,1
Penticton Western News,https://pentictonwesternnews.com,output/Penticton_Western_News.png,2026-06-03 20:30:27,,HIGH,1
Peoria Journal Star,https://pjstar.com,output/Peoria_Journal_Star.png,2026-06-03 20:31:33,USA,HIGH,1
Perry County Tribune,https://perrytribune.com,output/Perry_County_Tribune.png,2026-06-03 20:31:45,USA,HIGH,1
Petersburg Progress-Index,https://progress-index.com,output/Petersburg_Progress-Index.png,2026-06-03 20:31:55,USA,HIGH,1
Pew Research,https://pewresearch.org,output/Pew_Research.png,2026-06-03 20:31:23,USA,VERY HIGH,1
PharmaVoice,https://pharmavoice.com,output/PharmaVoice.png,2026-06-03 20:31:57,USA,HIGH,1
Pioneer Valley Advocate,https://valleyadvocate.com,output/Pioneer_Valley_Advocate.png,2026-06-03 20:32:19,USA,HIGH,1
Platt County Journal-Republican,https://journal-republican.com,output/Platt_County_Journal-Republican.png,2026-06-03 20:32:18,,HIGH,1
Plattsburgh Press-Republican,https://pressrepublican.com,output/Plattsburgh_Press-Republican.png,2026-06-03 20:32:46,USA,HIGH,1
Politifact,https://politifact.com,output/Politifact.png,2026-06-03 20:33:12,USA,HIGH,1
Polygon,https://polygon.com,output/Polygon.png,2026-06-03 20:32:50,USA,HIGH,1
Ponoka News,https://ponokanews.com,output/Ponoka_News.png,2026-06-03 20:32:44,,HIGH,1
Population Research Institute,https://pop.org,output/Population_Research_Institute.png,2026-06-03 20:33:10,USA,LOW,0
Procon.org,https://procon.org,output/Procon.org.png,2026-06-03 20:33:52,USA,HIGH,1
Project Syndicate,https://project-syndicate.org,output/Project_Syndicate.png,2026-06-03 20:34:10,,HIGH,1
Project on Government Insight,https://pogo.org,output/Project_on_Government_Insight.png,2026-06-03 20:33:47,,HIGH,1
Quartz,https://qz.com,output/Quartz.png,2026-06-03 20:35:12,USA,HIGH,1
Queen Creek Tribune,https://queencreektribune.com,output/Queen_Creek_Tribune.png,2026-06-03 20:34:39,USA,HIGH,1
RAIR Foundation USA,https://rairfoundation.com,output/RAIR_Foundation_USA.png,2026-06-03 20:35:18,USA,LOW,0
RT News,https://rt.com,output/RT_News.png,2026-06-03 20:35:29,,VERY LOW,0
Rabble.ca,https://rabble.ca,output/Rabble.ca.png,2026-06-03 20:35:38,,HIGH,1
Rand Corporation,https://rand.org,output/Rand_Corporation.png,2026-06-03 20:35:37,USA,HIGH,1
Rapid City Journal,https://rapidcityjournal.com,output/Rapid_City_Journal.png,2026-06-03 20:36:19,,HIGH,1
Rappanhannock News,https://rappnews.com,output/Rappanhannock_News.png,2026-06-03 20:36:38,,HIGH,1
Rappler,https://rappler.com,output/Rappler.png,2026-06-03 20:36:48,,HIGH,1
RationalWiki,https://rationalwiki.org,output/RationalWiki.png,2026-06-03 20:36:26,USA,HIGH,1
Raw Story,https://rawstory.com,output/Raw_Story.png,2026-06-03 20:37:32,USA,HIGH,1
ReWire News Group,https://rewirenewsgroup.com,output/ReWire_News_Group.png,2026-06-03 20:36:53,USA,HIGH,1
Reading Chronicle,https://readingchronicle.co.uk,output/Reading_Chronicle.png,2026-06-03 20:38:09,,HIGH,1
Real Climate Science,https://realclimatescience.com,output/Real_Climate_Science.png,2026-06-03 20:38:07,USA,LOW,0
Real News Network,https://therealnews.com,output/Real_News_Network.png,2026-06-03 20:37:02,USA,HIGH,1
Red Deer Advocate,https://reddeeradvocate.com,output/Red_Deer_Advocate.png,2026-06-03 20:37:38,,HIGH,1
Red Ice TV,https://redice.tv,output/Red_Ice_TV.png,2026-06-03 20:38:05,,LOW,0
Red Pepper,https://redpepper.org.uk,output/Red_Pepper.png,2026-06-03 20:38:00,,HIGH,1
Red State Watcher,https://redstatewatcher.com,output/Red_State_Watcher.png,2026-06-03 20:38:30,USA,LOW,0
Reference.com,https://reference.com,output/Reference.com.png,2026-06-03 20:38:20,USA,HIGH,1
Renew America,https://renewamerica.com,output/Renew_America.png,2026-06-03 20:39:42,USA,LOW,0
Reno Gazette Journal,https://rgj.com,output/Reno_Gazette_Journal.png,2026-06-03 20:40:47,USA,HIGH,1
Represent.us,https://represent.us,output/Represent.us.png,2026-06-03 20:40:39,,HIGH,1
RestaurantDive,https://restaurantdive.com,output/RestaurantDive.png,2026-06-03 20:40:31,USA,HIGH,1
RetailDive,https://retaildive.com,output/RetailDive.png,2026-06-03 20:41:41,USA,HIGH,1
Reveal - Center for Investigative Reporting,https://revealnews.org,output/Reveal_-_Center_for_Investigative_Reporting.png,2026-06-03 20:40:40,USA,HIGH,1
Revelstoke Review,https://revelstokereview.com,output/Revelstoke_Review.png,2026-06-03 20:40:57,,HIGH,1
Rhode Island Current,https://rhodeislandcurrent.com,output/Rhode_Island_Current.png,2026-06-03 20:40:57,USA,HIGH,1
RichmondSide,https://richmondside.org,output/RichmondSide.png,2026-06-03 20:41:16,USA,HIGH,1
Richmond Times-Dispatch,https://richmond.com,output/Richmond_Times-Dispatch.png,2026-06-03 20:41:36,USA,HIGH,1
Right Wing Watch,https://rightwingwatch.org,output/Right_Wing_Watch.png,2026-06-03 20:41:43,USA,HIGH,1
Rimbey Review,https://rimbeyreview.com,output/Rimbey_Review.png,2026-06-03 20:41:33,,HIGH,1
Riverdale Press,https://riverdalepress.com,output/Riverdale_Press.png,2026-06-03 20:42:45,USA,HIGH,1
Roanoke Times,https://roanoke.com,output/Roanoke_Times.png,2026-06-03 20:42:31,USA,HIGH,1
Rockdale Citizen,https://rockdalenewtoncitizen.com,output/Rockdale_Citizen.png,2026-06-03 20:42:52,,HIGH,1
Rolling Stone,https://rollingstone.com,output/Rolling_Stone.png,2026-06-03 20:43:31,USA,HIGH,1
Rome News-Tribune,https://northwestgeorgianews.com/rome/,output/Rome_News-Tribune.png,2026-06-03 20:43:44,,HIGH,1
Roosevelt Institute,https://rooseveltinstitute.org,output/Roosevelt_Institute.png,2026-06-03 20:43:06,USA,HIGH,1
Rossland News,https://rosslandnews.com,output/Rossland_News.png,2026-06-03 20:43:26,,HIGH,1
SCOTUSblog,https://scotusblog.com,output/SCOTUSblog.png,2026-06-03 20:43:42,USA,HIGH,1
Salmon Arm Observer,https://saobserver.net,output/Salmon_Arm_Observer.png,2026-06-03 20:44:11,,HIGH,1
San Angelo Standard-Times,https://gosanangelo.com,output/San_Angelo_Standard-Times.png,2026-06-03 20:45:15,USA,HIGH,1
San Antonio Report,https://sanantonioreport.org,output/San_Antonio_Report.png,2026-06-03 20:44:22,USA,HIGH,1
San Francisco Examiner,https://sfexaminer.com,output/San_Francisco_Examiner.png,2026-06-03 20:46:17,,HIGH,1
Santa Monica Observer,https://smobserved.com,output/Santa_Monica_Observer.png,2026-06-03 20:46:58,USA,LOW,0
Sarasota Herald-Tribune,https://heraldtribune.com,output/Sarasota_Herald-Tribune.png,2026-06-03 20:47:49,USA,HIGH,1
Sarnia Observer,https://theobserver.ca,output/Sarnia_Observer.png,2026-06-03 20:47:16,,HIGH,1
Sarnia This Week,https://sarniathisweek.com,output/Sarnia_This_Week.png,2026-06-03 20:47:31,,HIGH,1
Saskatoon StarPhoenix,https://thestarphoenix.com,output/Saskatoon_StarPhoenix.png,2026-06-03 20:48:13,,HIGH,1
Sault Star,https://saultstar.com,output/Sault_Star.png,2026-06-03 20:48:00,,HIGH,1
Sault This Week,https://saultthisweek.com,output/Sault_This_Week.png,2026-06-03 20:48:13,,HIGH,1
Save Jersey,https://savejersey.com,output/Save_Jersey.png,2026-06-03 20:48:17,USA,HIGH,1
Sayfie Review,https://sayfiereview.com,output/Sayfie_Review.png,2026-06-03 20:48:30,USA,HIGH,1
Seaforth Huron Expositor,https://seaforthhuronexpositor.com,output/Seaforth_Huron_Expositor.png,2026-06-03 20:49:35,,HIGH,1
Seeking Alpha,https://seekingalpha.com,output/Seeking_Alpha.png,2026-06-03 20:50:20,,HIGH,1
Sentencing Project,https://sentencingproject.org,output/Sentencing_Project.png,2026-06-03 20:49:44,USA,HIGH,1
Shoreline Beacon,https://shorelinebeacon.com,output/Shoreline_Beacon.png,2026-06-03 20:50:41,,HIGH,1
Simcoe Reformer,https://simcoereformer.ca,output/Simcoe_Reformer.png,2026-06-03 20:50:57,,HIGH,1
Similkameen Spotlight,https://similkameenspotlight.com,output/Similkameen_Spotlight.png,2026-06-03 20:50:37,,HIGH,1
Slay News,https://slaynews.com,output/Slay_News.png,2026-06-03 20:52:10,USA,VERY LOW,0
Sludge,https://readsludge.com,output/Sludge.png,2026-06-03 20:51:06,USA,HIGH,1
SmartCitiesDive,https://smartcitiesdive.com,output/SmartCitiesDive.png,2026-06-03 20:51:38,USA,HIGH,1
Snopes,https://snopes.com,output/Snopes.png,2026-06-03 20:51:51,USA,HIGH,1
Somerset Daily American,https://dailyamerican.com,output/Somerset_Daily_American.png,2026-06-03 20:52:26,USA,HIGH,1
South Carolina Daily Gazette,https://scdailygazette.com,output/South_Carolina_Daily_Gazette.png,2026-06-03 20:51:52,USA,HIGH,1
South Whidbey Record,https://southwhidbeyrecord.com,output/South_Whidbey_Record.png,2026-06-03 20:52:48,USA,HIGH,1
Southwest Orange Observer,https://orangeobserver.com/southwest-orange,output/Southwest_Orange_Observer.png,2026-06-03 20:52:18,USA,HIGH,1
Spartanburg Herald-Journal,https://goupstate.com,output/Spartanburg_Herald-Journal.png,2026-06-03 20:53:36,USA,HIGH,1
Spotlight Delaware,https://spotlightdelaware.org,output/Spotlight_Delaware.png,2026-06-03 20:52:25,USA,HIGH,1
Sputnik,https://sputnikglobe.com,output/Sputnik.png,2026-06-03 20:53:00,,VERY LOW,0
St. Albert Gazette,https://stalbertgazette.com,output/St._Albert_Gazette.png,2026-06-03 20:53:34,,HIGH,1
St. George Spectrum,https://thespectrum.com,output/St._George_Spectrum.png,2026-06-03 20:54:09,USA,HIGH,1
St. John's Telegram,https://saltwire.com/newfoundland-labrador/,output/St._John_s_Telegram.png,2026-06-03 20:53:59,,HIGH,1
St. Thomas Times-Journal,https://stthomastimesjournal.com,output/St._Thomas_Times-Journal.png,2026-06-03 20:54:13,,HIGH,1
StateScoop,https://statescoop.com,output/StateScoop.png,2026-06-03 20:54:31,USA,HIGH,1
State of the Planet,https://news.climate.columbia.edu/,output/State_of_the_Planet.png,2026-06-03 20:53:59,USA,HIGH,1
Stateline,https://stateline.org,output/Stateline.png,2026-06-03 20:54:15,USA,HIGH,1
Stettler Independent,https://stettlerindependent.com,output/Stettler_Independent.png,2026-06-03 20:54:23,,HIGH,1
Stratford Beacon-Herald,https://stratfordbeaconherald.com,output/Stratford_Beacon-Herald.png,2026-06-03 20:55:05,,HIGH,1
Strathroy Age Dispatch,https://strathroyagedispatch.com,output/Strathroy_Age_Dispatch.png,2026-06-03 20:55:14,,HIGH,1
Sudbury Star,https://thesudburystar.com,output/Sudbury_Star.png,2026-06-03 20:55:13,,HIGH,1
Summerland Review,https://summerlandreview.com,output/Summerland_Review.png,2026-06-03 20:54:46,,HIGH,1
SupplyChainDive,https://supplychaindive.com,output/SupplyChainDive.png,2026-06-03 20:55:36,USA,HIGH,1
Sylvan Lake News,https://sylvanlakenews.com,output/Sylvan_Lake_News.png,2026-06-03 20:55:37,,HIGH,1
Tax Foundation,https://taxfoundation.org,output/Tax_Foundation.png,2026-06-03 20:56:00,USA,HIGH,1
Tharawat Magazine,https://tharawat-magazine.com,output/Tharawat_Magazine.png,2026-06-03 20:56:52,,HIGH,1
TheJournal.ie,https://thejournal.ie,output/TheJournal.ie.png,2026-06-03 21:05:22,,HIGH,1
TheRighting,https://therighting.com,output/TheRighting.png,2026-06-03 21:05:31,USA,HIGH,1
The Australian Financial Review,https://afr.com,output/The_Australian_Financial_Review.png,2026-06-03 20:58:16,,HIGH,1
The Bureau of Investigative Journalism,https://thebureauinvestigates.com,output/The_Bureau_of_Investigative_Journalism.png,2026-06-03 20:57:34,,HIGH,1
The Canadian Press,https://thecanadianpress.com,output/The_Canadian_Press.png,2026-06-03 20:57:09,,HIGH,1
The Citizen,https://www.citizen.co.za/,output/The_Citizen.png,2026-06-03 20:57:37,,HIGH,1
The Colorado Herald,https://thecoloradoherald.com,output/The_Colorado_Herald.png,2026-06-03 20:58:07,,LOW,0
The Colorado Sun,https://coloradosun.com,output/The_Colorado_Sun.png,2026-06-03 20:58:01,USA,HIGH,1
The Dispatch,https://thedispatch.com,output/The_Dispatch.png,2026-06-03 20:58:45,USA,HIGH,1
The Federation for American Immigration Reform,https://fairus.org,output/The_Federation_for_American_Immigration_Reform.png,2026-06-03 20:58:29,USA,LOW,0
The Free Press,https://www.thefp.com/,output/The_Free_Press.png,2026-06-03 20:58:53,USA,HIGH,1
The Jerusalem Report,https://jpost.com/jerusalem-report,output/The_Jerusalem_Report.png,2026-06-03 20:59:40,,HIGH,1
The Jewish Press,https://jewishpress.com,output/The_Jewish_Press.png,2026-06-03 21:00:30,USA,HIGH,1
The Kentucky Standard,https://pmg-ky2.com/kystandard/,output/The_Kentucky_Standard.png,2026-06-03 21:00:39,USA,HIGH,1
The Logic of Science,https://thelogicofscience.com,output/The_Logic_of_Science.png,2026-06-03 20:59:49,USA,HIGH,1
The Most Important News,https://themostimportantnews.com,output/The_Most_Important_News.png,2026-06-03 21:02:13,USA,LOW,0
The Palm Beach Post,https://palmbeachpost.com,output/The_Palm_Beach_Post.png,2026-06-03 21:02:01,USA,HIGH,1
The Patriotic Times,https://thepatriotictimes.com,output/The_Patriotic_Times.png,2026-06-03 21:02:00,USA,LOW,0
The Perspective,https://theperspective.com,output/The_Perspective.png,2026-06-03 21:01:43,,HIGH,1
The Phaser,https://thephaser.com,output/The_Phaser.png,2026-06-03 21:02:01,USA,VERY LOW,0
The Post-Journal,https://www.post-journal.com/,output/The_Post-Journal.png,2026-06-03 21:02:17,USA,HIGH,1
The Prepared,https://theprepared.com,output/The_Prepared.png,2026-06-03 21:02:42,USA,HIGH,1
The Recount,https://therecount.com,output/The_Recount.png,2026-06-03 21:02:25,,HIGH,1
The Solutions Project,https://thesolutionsproject.org,output/The_Solutions_Project.png,2026-06-03 21:03:25,USA,HIGH,1
The South African,https://thesouthafrican.com,output/The_South_African.png,2026-06-03 21:03:29,,HIGH,1
The Spinoff,https://thespinoff.co.nz,output/The_Spinoff.png,2026-06-03 21:03:50,,HIGH,1
The Thinking Conservative,https://thethinkingconservative.com,output/The_Thinking_Conservative.png,2026-06-03 21:03:36,USA,LOW,0
The Varsity,https://thevarsity.ca,output/The_Varsity.png,2026-06-03 21:03:48,,HIGH,1
The Vindicator,https://vindy.com,output/The_Vindicator.png,2026-06-03 21:04:25,USA,HIGH,1
The Voice,https://thevoice.us,output/The_Voice.png,2026-06-03 21:04:40,,HIGH,1
ThinkPol,https://thinkpol.ca,output/ThinkPol.png,2026-06-03 21:06:08,,HIGH,1
ThoughtCo,https://thoughtco.com,output/ThoughtCo.png,2026-06-03 21:06:04,USA,VERY HIGH,1
Timmins Press,https://timminspress.com,output/Timmins_Press.png,2026-06-03 21:06:38,,HIGH,1
Timmins Times,https://timminstimes.com,output/Timmins_Times.png,2026-06-03 21:06:47,,HIGH,1
TorrentFreak,https://torrentfreak.com,output/TorrentFreak.png,2026-06-03 21:06:20,,HIGH,1
Totality of Evidence,https://totalityofevidence.com,output/Totality_of_Evidence.png,2026-06-03 21:06:47,,VERY LOW,0
Trading Economics,https://tradingeconomics.com,output/Trading_Economics.png,2026-06-03 21:06:38,,HIGH,1
Trail Times,https://trailtimes.ca,output/Trail_Times.png,2026-06-03 21:07:00,,HIGH,1
Trending Politics,https://trendingpolitics.com,output/Trending_Politics.png,2026-06-03 21:07:25,USA,LOW,0
Tri-City News,https://tricitynews.com,output/Tri-City_News.png,2026-06-03 21:07:44,,HIGH,1
Tri-County Independent,https://tricountyindependent.com,output/Tri-County_Independent.png,2026-06-03 21:08:25,USA,HIGH,1
TruckingDive,https://truckingdive.com,output/TruckingDive.png,2026-06-03 21:08:06,USA,HIGH,1
Truth for Health Foundation,https://truthforhealth.org,output/Truth_for_Health_Foundation.png,2026-06-03 21:08:53,USA,VERY LOW,0
TruthorFiction.com,https://truthorfiction.com,output/TruthorFiction.com.png,2026-06-03 21:08:34,USA,VERY HIGH,1
Tsarizm,https://tsarizm.com,output/Tsarizm.png,2026-06-03 21:09:17,USA,LOW,0
Tsionizm,https://tsionizm.com,output/Tsionizm.png,2026-06-03 21:09:33,USA,LOW,0
Turley Talks,https://turleytalks.com,output/Turley_Talks.png,2026-06-03 21:09:15,USA,LOW,0
USHistory.org,https://ushistory.org,output/USHistory.org.png,2026-06-03 21:09:31,USA,HIGH,1
USNI News,https://news.usni.org,output/USNI_News.png,2026-06-03 21:09:53,USA,HIGH,1
US Backlash,https://usbacklash.org,output/US_Backlash.png,2026-06-03 21:09:48,USA,VERY LOW,0
United Federation of Teachers,https://uft.org,output/United_Federation_of_Teachers.png,2026-06-03 21:10:07,USA,HIGH,1
United States Institute of Peace,https://www.usip.org,output/United_States_Institute_of_Peace.png,2026-06-03 21:10:19,,HIGH,1
Utah News Dispatch,https://utahnewsdispatch.com,output/Utah_News_Dispatch.png,2026-06-03 21:10:07,USA,HIGH,1
Utica Observer-Dispatch,https://uticaod.com,output/Utica_Observer-Dispatch.png,2026-06-03 21:10:59,USA,HIGH,1
UtilityDive,https://utilitydive.com,output/UtilityDive.png,2026-06-03 21:10:46,USA,HIGH,1
VaccineDamage.News,https://vaccinedamage.news,output/VaccineDamage.News.png,2026-06-03 21:11:26,USA,VERY LOW,0
VaccineInjuryNews,https://vaccineinjurynews.com,output/VaccineInjuryNews.png,2026-06-03 21:10:45,USA,VERY LOW,0
Vaccine Impact,https://vaccineimpact.com,output/Vaccine_Impact.png,2026-06-03 21:10:32,USA,VERY LOW,0
Vaccines and Christianity,https://vaccinesandchristianity.org,output/Vaccines_and_Christianity.png,2026-06-03 21:11:10,USA,VERY LOW,0
Vaxxter,https://vaxxter.com,output/Vaxxter.png,2026-06-03 21:11:16,USA,LOW,0
Vegan Society,https://vegansociety.com,output/Vegan_Society.png,2026-06-03 21:11:25,,HIGH,1
Vera Files,https://verafiles.org,output/Vera_Files.png,2026-06-03 21:11:40,,HIGH,1
Verify Fact Check,https://verifythis.com,output/Verify_Fact_Check.png,2026-06-03 21:11:34,USA,HIGH,1
Victoria Advocate,https://victoriaadvocate.com,output/Victoria_Advocate.png,2026-06-03 21:11:51,USA,HIGH,1
Vigilante.TV,https://vigilante.TV,output/Vigilante.TV.png,2026-06-03 21:12:05,,VERY LOW,0
Visual Capitalist,https://visualcapitalist.com,output/Visual_Capitalist.png,2026-06-03 21:12:55,,HIGH,1
Voice of America,https://voanews.com,output/Voice_of_America.png,2026-06-03 21:12:15,USA,HIGH,1
WBEZ - NPR - Chicago,https://wbez.org,output/WBEZ_-_NPR_-_Chicago.png,2026-06-03 21:13:27,USA,HIGH,1
WBND - South Bend News,https://abc57.com,output/WBND_-_South_Bend_News.png,2026-06-03 21:13:02,USA,HIGH,1
WBST - NPR - Muncie,https://indianapublicradio.org,output/WBST_-_NPR_-_Muncie.png,2026-06-03 21:13:49,USA,HIGH,1
WDJT - CBS - Milwaukee,https://cbs58.com,output/WDJT_-_CBS_-_Milwaukee.png,2026-06-03 21:13:32,USA,HIGH,1
WFSU - NPR - Tallahassee,https://wfsu.org,output/WFSU_-_NPR_-_Tallahassee.png,2026-06-03 21:14:29,USA,HIGH,1
WFYI - NPR - Indianapolis,https://wfyi.org,output/WFYI_-_NPR_-_Indianapolis.png,2026-06-03 21:14:04,USA,HIGH,1
WGPB - Georgia Public Broadcasting,https://gpb.org,output/WGPB_-_Georgia_Public_Broadcasting.png,2026-06-03 21:14:45,USA,HIGH,1
WJBC - 1230AM - Bloomington,https://wjbc.com,output/WJBC_-_1230AM_-_Bloomington.png,2026-06-03 21:14:23,USA,HIGH,1
WJCT - NPR - Jacksonville,https://news.wjct.org,output/WJCT_-_NPR_-_Jacksonville.png,2026-06-03 21:14:42,USA,HIGH,1
WLPR - NPR - Lowell,https://lakeshorepublicmedia.org,output/WLPR_-_NPR_-_Lowell.png,2026-06-03 21:14:42,USA,HIGH,1
WLT Report,https://wltreport.com,output/WLT_Report.png,2026-06-03 21:15:33,USA,LOW,0
WMNF - NPR - Tampa,https://wmnf.org,output/WMNF_-_NPR_-_Tampa.png,2026-06-03 21:15:41,USA,HIGH,1
WNPR - Connecticut Public Radio - Hartford,https://ctpublic.org,output/WNPR_-_Connecticut_Public_Radio_-_Hartford.png,2026-06-03 21:15:04,USA,HIGH,1
WOFL Fox 35 Orlando,https://fox35orlando.com,output/WOFL_Fox_35_Orlando.png,2026-06-03 21:16:17,USA,HIGH,1
WPEC - CBS12.com,https://cbs12.com,output/WPEC_-_CBS12.com.png,2026-06-03 21:16:17,USA,HIGH,1
WPNM - Leipsic News,https://hometownstations.com,output/WPNM_-_Leipsic_News.png,2026-06-03 21:16:46,USA,HIGH,1
WPSD - Paducah News,https://wpsdlocal6.com,output/WPSD_-_Paducah_News.png,2026-06-03 21:16:20,USA,HIGH,1
WSIU - NPR - Carbondale,https://wsiu.org,output/WSIU_-_NPR_-_Carbondale.png,2026-06-03 21:16:58,USA,HIGH,1
WTXF-TV Fox 29,https://fox29.com,output/WTXF-TV_Fox_29.png,2026-06-03 21:18:38,USA,HIGH,1
WUCR - NPR - Orlando,https://wucf.org,output/WUCR_-_NPR_-_Orlando.png,2026-06-03 21:18:07,USA,HIGH,1
WUSF - NPR - Tampa,https://wusf.org,output/WUSF_-_NPR_-_Tampa.png,2026-06-03 21:18:02,USA,HIGH,1
WalesOnline,https://walesonline.co.uk,output/WalesOnline.png,2026-06-03 21:18:34,,HIGH,1
Wallaceburg Courier Press,https://wallaceburgcourierpress.com,output/Wallaceburg_Courier_Press.png,2026-06-03 21:18:53,,HIGH,1
Walton Family Foundation,https://waltonfamilyfoundation.org,output/Walton_Family_Foundation.png,2026-06-03 21:18:26,USA,HIGH,1
Washington Monthly,https://washingtonmonthly.com,output/Washington_Monthly.png,2026-06-03 21:18:33,USA,HIGH,1
Washington Stand,https://washingtonstand.com,output/Washington_Stand.png,2026-06-03 21:18:55,USA,LOW,0
Washington State Standard,https://washingtonstatestandard.com,output/Washington_State_Standard.png,2026-06-03 21:18:47,USA,HIGH,1
Watertown Public Opinion,https://thepublicopinion.com,output/Watertown_Public_Opinion.png,2026-06-03 21:19:52,USA,HIGH,1
Waynesboro Record-Herald,https://therecordherald.com,output/Waynesboro_Record-Herald.png,2026-06-03 21:20:16,USA,HIGH,1
We Hunted the Mammoth,https://wehuntedthemammoth.com,output/We_Hunted_the_Mammoth.png,2026-06-03 21:19:19,USA,HIGH,1
We The People Daily,https://wethepeopledaily.com,output/We_The_People_Daily.png,2026-06-03 21:20:24,USA,LOW,0
Weatherford Democrat,https://weatherforddemocrat.com,output/Weatherford_Democrat.png,2026-06-03 21:21:24,USA,HIGH,1
West Elgin Chronicle,https://thechronicle-online.com,output/West_Elgin_Chronicle.png,2026-06-03 21:20:37,,HIGH,1
West K News,https://westknews.com,output/West_K_News.png,2026-06-03 21:20:35,,HIGH,1
West Virginia Public Broadcasting,https://wvpublic.org,output/West_Virginia_Public_Broadcasting.png,2026-06-03 21:21:03,USA,HIGH,1
West Virginia Watch,https://westvirginiawatch.com/,output/West_Virginia_Watch.png,2026-06-03 21:20:52,USA,HIGH,1
Wetaskiwin Pipestone Flyer,https://pipestoneflyer.ca,output/Wetaskiwin_Pipestone_Flyer.png,2026-06-03 21:21:07,,HIGH,1
Whidbey News-Times,https://whidbeynewstimes.com,output/Whidbey_News-Times.png,2026-06-03 21:21:46,USA,HIGH,1
Whitefish Pilot,https://whitefishpilot.com,output/Whitefish_Pilot.png,2026-06-03 21:21:45,USA,HIGH,1
Wiarton Echo,https://wiartonecho.com,output/Wiarton_Echo.png,2026-06-03 21:22:08,,HIGH,1
Wichita Times Record-News,https://timesrecordnews.com,output/Wichita_Times_Record-News.png,2026-06-03 21:23:00,USA,HIGH,1
Wilkes Journal-Patriot,https://journalpatriot.com,output/Wilkes_Journal-Patriot.png,2026-06-03 21:22:59,USA,HIGH,1
Willoughby News-Herald,https://news-herald.com,output/Willoughby_News-Herald.png,2026-06-03 21:22:54,USA,HIGH,1
Wiltshire Gazette & Herald,https://gazetteandherald.co.uk,output/Wiltshire_Gazette_Herald.png,2026-06-03 21:23:09,,HIGH,1
