site,alexa_rank,daily_pageviews_per_visitor,daily_time_on_site,total_sites_linking_in,bounce_rate,normalized_alexa_rank,normalized_total_sites_linked_in,train_mask,test_mask,unlabel_mask,label,class_factorized
eraoflight.com,0.015918688415997348,0.03428571428571428,0.035848465873512834,1.919781181512568e-05,0.598,5.712866888335467e-06,0.2761381250887882,False,False,True,9,9
moderncommemoratives.com,0.2733438856622387,0.014285714285714285,0.0,2.7425445450179547e-06,0.0,2.456701243563359e-07,0.14644406114040787,False,False,True,9,9
blacktieandbluejeans.com,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
ochrs.org,0.09241287674919267,0.0,0.0,3.65672606002394e-06,0.0,9.075871232508073e-07,0.16561794597752494,False,False,True,9,9
orirelocation.com,0.09241287674919267,0.0,0.0,9.14181515005985e-07,0.0,9.075871232508073e-07,0.07322203057020393,False,False,True,9,9
worldmeeting2018.ie,0.09241287674919267,0.0,0.0,3.0777444338534825e-05,0.0,9.075871232508073e-07,0.30759577246219405,False,False,True,9,9
cenex.com,0.10344347357432664,0.014285714285714285,0.010801502817783344,2.8339626965185532e-05,0.8240000000000001,8.009531558384806e-07,0.3020957821730877,False,False,True,9,9
tfdf.org,0.09241287674919267,0.0,0.0,8.227633635053864e-06,0.0,9.075871232508073e-07,0.2196660917106118,False,False,True,9,9
tele2.ee,0.01482867744472965,0.054285714285714284,0.03757044458359424,0.00010360723836734496,0.3,6.139592692072081e-06,0.3884966867812355,False,False,True,9,9
notesmania9.blogspot.com,0.4976831144501354,0.014285714285714285,0.0,0.0,0.0,9.327337996100298e-08,0.0,False,False,True,9,9
mailsubscriptions.co.uk,0.8183872606134447,0.014285714285714285,0.0,6.094543433373233e-07,0.0,2.0507859050265376e-08,0.046197957703660496,False,False,True,9,9
citizensforfarmanimals.com,0.09241287674919267,0.0,0.0,3.0472717166866163e-06,0.0,9.075871232508073e-07,0.15346629362220784,False,False,True,9,9
complexsystems.org,0.9441495751960634,0.014285714285714285,0.0,2.1940356360143637e-05,0.0,5.466615900178559e-09,0.28503793425138935,False,False,True,9,9
carlsbad1819.wordpress.com,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
ceicdata.com,0.0021326140893552087,0.024285714285714285,0.023481527864746398,5.393670938535311e-05,0.6729999999999999,4.323890224069004e-05,0.34498812535035467,False,False,True,9,9
oyiabrown.com,0.09241287674919267,0.0,0.0,9.44654232172851e-06,0.0,9.075871232508073e-07,0.22887375160288373,False,False,True,9,9
military2career.com,0.7404893192786761,0.014285714285714285,0.0,1.2493814038415127e-05,0.0,3.2386894607938e-08,0.24750796090450775,False,False,True,9,9
niobraranews.net,0.09241287674919267,0.0,0.0,7.922906463385203e-06,0.0,9.075871232508073e-07,0.21715071528728802,False,False,True,9,9
newellta.weebly.com,0.4900924055761246,0.014285714285714285,0.0,5.180361918367248e-06,0.0,9.614934934199776e-08,0.18883243545536713,False,False,True,9,9
preptoolkit.org,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
freewarescenery.com,0.060458505098238684,0.018571428571428572,0.010958046336881652,3.65672606002394e-05,0.7440000000000001,1.4361202999926038e-06,0.3190842395997328,False,False,True,9,9
infographicreviews.com,0.019556709773004173,0.022857142857142857,0.013462742642454601,3.65672606002394e-05,0.483,4.632949430248912e-06,0.3190842395997328,False,False,True,9,9
africasacountry.com,0.023106846396337782,0.02142857142857143,0.02269881026925485,0.00024743846339495327,0.742,3.906947502814198e-06,0.4465187798937914,False,False,True,9,9
redshelf.com,0.0038155466707673383,0.03,0.012210394489668127,2.9863262823528842e-05,0.416,2.412711505072132e-05,0.3055860856004211,False,False,True,9,9
oldboneymountainhotsaucecorp.com,0.09241287674919267,0.0,0.0,0.0,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
myfavoritemurder.com,0.026877665190030636,0.03428571428571428,0.019881026925485285,1.919781181512568e-05,0.358,3.345856661337243e-06,0.2761381250887882,False,False,True,9,9
addiction-treatment.com,0.08658771765102496,0.014285714285714285,0.010958046336881652,3.4129443226890104e-05,0.619,9.74861715738858e-07,0.31448589476302224,False,False,True,9,9
wwmt.com,0.008491550497403565,0.019999999999999997,0.014871634314339386,0.0003059460803553363,0.77,1.0790401896902712e-05,0.46066494734562624,False,False,True,9,9
worldsstateless.org,0.09241287674919267,0.0,0.0,2.1330902016806315e-06,0.0,9.075871232508073e-07,0.12969406394838032,False,False,True,9,9
theunspeakableoath.com,0.7907589248749097,0.014285714285714285,0.0,2.041672050180033e-05,0.0,2.4453200785888708e-08,0.2802409318474003,False,False,True,9,9
i1639.org,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
medicalnewstoday.com,5.9606365109594384e-05,0.05071428571428571,0.027864746399499058,0.003954749233915891,0.386,0.0015478953461840407,0.6312387513327626,False,False,True,9,9
bolanddigital.com,0.34203185807733705,0.014285714285714285,0.0,1.5236358583433081e-06,0.0,1.7777517428421435e-07,0.10726833591854736,False,False,True,9,9
studiorobot.com.au,0.09241287674919267,0.0,0.0,3.351998888355278e-06,0.0,9.075871232508073e-07,0.15981867559651164,False,False,True,9,9
lawofthelema.info,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
eiderdownpress.com,0.09241287674919267,0.0,0.0,1.2798541210083788e-05,0.0,9.075871232508073e-07,0.24911405222224475,False,False,True,9,9
jewishreviewofbooks.com,0.08659871479435526,0.02857142857142857,0.017376330619912336,8.410469938055062e-05,0.75,9.747261830097e-07,0.37459726989333453,False,False,True,9,9
libertyparkpress.com,0.1409317186446492,0.014285714285714285,0.03162179085785848,2.4987628076830253e-05,0.0,5.633153366675043e-07,0.29370591860816825,False,False,True,9,9
voicesforthelibrary.org.uk,0.8280246395154899,0.014285714285714285,0.0,3.1082171510203485e-05,0.0,1.919357366064739e-08,0.30825242372923156,False,False,True,9,9
landmarkcases.org,0.024878403015176426,0.02857142857142857,0.03741390106449593,9.964578513565236e-05,0.574,3.6221596411159443e-06,0.38589832373682637,False,False,True,9,9
mcdermatology.com,0.09241287674919267,0.0,0.0,1.2189086866746465e-06,0.0,9.075871232508073e-07,0.09239591540732099,False,False,True,9,9
rusjournal.org,0.09241287674919267,0.0,0.0,4.570907575029925e-06,0.0,9.075871232508073e-07,0.1804903664887513,False,False,True,9,9
defensedaily.com,0.05233300237168644,0.02857142857142857,0.021603005635566688,7.31345212004788e-05,0.568,1.6734481571974966e-06,0.3652821973033933,False,False,True,9,9
protohomes.com,0.061583540584818845,0.04857142857142857,0.02739511584220413,7.008724948379217e-06,0.25,1.4081964168680201e-06,0.20897932391580962,False,False,True,9,9
lasallecanalboat.org,0.09241287674919267,0.0,0.0,5.789816261704571e-06,0.0,9.075871232508073e-07,0.19624557559428246,False,False,True,9,9
medeberiya.com,0.2611566481150711,0.014285714285714285,0.0,1.82836303001197e-06,0.0,2.61447235692081e-07,0.11941998827386444,False,False,True,9,9
orlytaitzesq.com,0.4245695773548303,0.014285714285714285,0.0,8.562833523889392e-05,0.0,1.252497238720817e-07,0.3757938830851091,False,False,True,9,9
elderstatement.com,0.1653593311962526,0.014285714285714285,0.0,2.1330902016806314e-05,0.0,4.6644830215376573e-07,0.28316035757058816,False,False,True,9,9
bungledandthebotched.blogspot.com,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
washingtonstarobits.blogspot.com,0.09241287674919267,0.0,0.0,1.5236358583433081e-06,0.0,9.075871232508073e-07,0.10726833591854736,False,False,True,9,9
ishtartv.com,0.031498960538922864,0.022857142857142857,0.0302128991859737,6.582106908043092e-05,0.417,2.8414205604826653e-06,0.3582599648215933,False,False,True,9,9
wbal.com,0.02215129629520103,0.022857142857142857,0.01612398246712586,0.00023951555693156804,0.534,4.079468934938668e-06,0.4443497666108444,False,False,True,9,9
hackmystack.com,0.09241287674919267,0.0,0.0,2.1330902016806315e-06,0.0,9.075871232508073e-07,0.12969406394838032,False,False,True,9,9
innwatch.com,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
holidaypoint.com.au,0.6455883157477613,0.014285714285714285,0.0,2.437817373349293e-06,0.0,5.07323793821244e-08,0.13859387311098148,False,False,True,9,9
choice102.com,0.09241287674919267,0.0,0.0,5.180361918367248e-06,0.0,9.075871232508073e-07,0.18883243545536713,False,False,True,9,9
ficap.org,0.9284875175954292,0.014285714285714285,0.0,2.7425445450179547e-06,0.0,7.1176833809375695e-09,0.14644406114040787,False,False,True,9,9
familysecuritymatters.org,0.09241287674919267,0.0,0.0,0.0003955358688259228,0.0,9.075871232508073e-07,0.4777827280803229,False,False,True,9,9
thefaxfox.blogspot.com,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
xplaind.com,0.0059579565348537354,0.018571428571428572,0.021916092673763304,2.254981070348096e-05,0.8390000000000001,1.5418197720950896e-05,0.28686406394817854,False,False,True,9,9
listography.com,0.006734964779569193,0.03428571428571428,0.02489041953663118,0.00022062247228811103,0.493,1.3628773809281431e-05,0.43887347848276304,False,False,True,9,9
inspiredtoreality.com,0.25702911526041233,0.014285714285714285,0.0,6.094543433373233e-07,0.0,2.6712974016195513e-07,0.046197957703660496,False,False,True,9,9
whattheheck.com,0.09241287674919267,0.0,0.0,1.919781181512568e-05,0.0,9.075871232508073e-07,0.2761381250887882,False,False,True,9,9
americanprogress.org,0.0040925083393463365,0.015714285714285715,0.01612398246712586,0.0014745747837046537,0.883,2.248808859821735e-05,0.5654857882286033,False,True,False,high,1
sportbible.com,4.953335147091874e-05,0.01714285714285714,0.02097683155917345,0.0007429248445281971,0.848,0.0018621051520456777,0.5197955085093127,False,False,True,9,9
stamp-act-history.com,0.2010204794532701,0.02857142857142857,0.058234189104571066,2.773017262184821e-05,0.0,3.673060379243918e-07,0.30064682153200784,False,False,True,9,9
givingkiosk.com,0.09241287674919267,0.0,0.0,2.7425445450179547e-06,0.0,9.075871232508073e-07,0.14644406114040787,False,False,True,9,9
moviesandphilosophynow.blogspot.com,0.614344415003726,0.02857142857142857,0.0,1.2189086866746465e-06,0.0,5.8012364810324035e-08,0.09239591540732099,False,False,True,9,9
lda.gov.za,0.09241287674919267,0.0,0.0,5.180361918367248e-06,0.0,9.075871232508073e-07,0.18883243545536713,False,False,True,9,9
lanieri.com,0.030402573072782973,0.02142857142857143,0.009079524107701941,1.858835747178836e-05,0.742,2.9472210966610137e-06,0.2739879526722503,False,False,True,9,9
decolonization.org,0.09241287674919267,0.0,0.0,3.0167989995197502e-05,0.0,9.075871232508073e-07,0.3062627367369195,False,False,True,9,9
dataplanpayroll.co.uk,0.09241287674919267,0.0,0.0,5.485089090035909e-06,0.0,9.075871232508073e-07,0.19264201884406837,False,False,True,9,9
fontghansen.com,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
scientificintegrity.blogspot.com,0.6743707970581625,0.014285714285714285,0.0,1.2189086866746465e-06,0.0,4.462286548780743e-08,0.09239591540732099,False,False,True,9,9
realsikhism.com,0.09241287674919267,0.0,0.0,4.3575985548618615e-05,0.0,9.075871232508073e-07,0.33077143318013913,False,False,True,9,9
yr.no,0.0001857500680159453,0.036571428571428574,0.019881026925485285,0.0025395962486866263,0.405,0.0004971726752521054,0.6017188538854054,False,False,True,9,9
itsabetterlife.com.au,0.09241287674919267,0.0,0.0,9.14181515005985e-07,0.0,9.075871232508073e-07,0.07322203057020393,False,False,True,9,9
krttv.com.tr,0.00610304489643833,0.04714285714285714,0.0386662492172824,5.6983981102039725e-05,0.5579999999999999,1.504946784021625e-05,0.34865111105187874,False,False,True,9,9
immanuelolivette.org,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
marzipants.co.uk,0.09241287674919267,0.0,0.0,2.437817373349293e-06,0.0,9.075871232508073e-07,0.13859387311098148,False,False,True,9,9
rkh.se,0.13527659940973988,0.02857142857142857,0.0,8.837087978391188e-06,0.0,5.907274629193184e-07,0.22442880053809008,False,False,True,9,9
standupamericaus.org,0.316968998775713,0.04285714285714286,0.0,4.631853009363657e-05,0.0,1.9913904733179986e-07,0.33483944870526394,False,False,True,9,9
redirectify.com,0.09241287674919267,0.0,0.0,7.922906463385203e-06,0.0,9.075871232508073e-07,0.21715071528728802,False,False,True,9,9
newgenerationinsurance.com,0.09241287674919267,0.0,0.0,1.2189086866746465e-06,0.0,9.075871232508073e-07,0.09239591540732099,False,False,True,9,9
aidccommunity.com,0.09241287674919267,0.0,0.0,0.0,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
whollyalive.com,0.09241287674919267,0.0,0.0,9.14181515005985e-07,0.0,9.075871232508073e-07,0.07322203057020393,False,False,True,9,9
mosyle.com,0.03595030843752588,0.022857142857142857,0.022072636192861615,1.5845812926770406e-05,0.6,2.4781558010340727e-06,0.2633486729909485,False,False,True,9,9
montgomerydems.org,0.09241287674919267,0.0,0.0,1.2189086866746465e-06,0.0,9.075871232508073e-07,0.09239591540732099,False,False,True,9,9
generalchelseamayhem.tumblr.com,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
reviewfront.com,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
gurusofgrocery.blogspot.com,0.09241287674919267,0.0,0.0,0.0,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
the440.com,0.09241287674919267,0.0,0.0,1.0970178180071819e-05,0.0,9.075871232508073e-07,0.23883997654772887,False,False,True,9,9
sunshowercoffee.com,0.09241287674919267,0.0,0.0,1.82836303001197e-06,0.0,9.075871232508073e-07,0.11941998827386444,False,False,True,9,9
caracoltv.com,0.0009587845550574291,0.025714285714285714,0.026612398246712583,0.00021635629188474976,0.647,9.628384882854109e-05,0.4375720509372931,False,False,True,9,9
snappages.site,0.01687109647618259,0.02857142857142857,0.022385723231058235,2.6511263935173563e-05,0.654,5.385148707699902e-06,0.29765083110829405,False,False,True,9,9
creativelysquared.com,0.03725748988632466,0.018571428571428572,0.008453350031308704,1.4931631411764421e-05,0.8290000000000001,2.3879674527330693e-06,0.25938812789676063,False,False,True,9,9
juneteenthofbuffalo.com,0.09241287674919267,0.0,0.0,4.875634746698586e-06,0.0,9.075871232508073e-07,0.18479183081464198,False,False,True,9,9
freshpresso.net,0.1446853486260779,0.014285714285714285,0.0,2.437817373349293e-06,0.0,5.463035253148374e-07,0.13859387311098148,False,False,True,9,9
plbcmh.com,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
expungemyncrecord.com,0.3275474189427365,0.02857142857142857,0.0,3.9614532316926014e-06,0.0,1.8972313170401536e-07,0.17095275758362755,False,False,True,9,9
vtdemocrats.org,0.37845753882823313,0.014285714285714285,0.0,1.0055996665065834e-05,0.0,1.517701839142816e-07,0.23304070616671557,False,False,True,9,9
imageraider.com,0.09241287674919267,0.0,0.0,1.4322177068427096e-05,0.0,9.075871232508073e-07,0.2566106608310276,False,False,True,9,9
latestcanada.com,0.09241287674919267,0.0,0.0,3.351998888355278e-06,0.0,9.075871232508073e-07,0.15981867559651164,False,False,True,9,9
1640radio.com,0.09241287674919267,0.0,0.0,2.7425445450179547e-06,0.0,9.075871232508073e-07,0.14644406114040787,False,False,True,9,9
bluewavebc.ca,0.09241287674919267,0.0,0.0,2.437817373349293e-06,0.0,9.075871232508073e-07,0.13859387311098148,False,False,True,9,9
myfootprint.org,0.09241287674919267,0.0,0.0,0.00021940356360143637,0.0,9.075871232508073e-07,0.43850422787359716,False,False,True,9,9
sahrma.org,0.09241287674919267,0.0,0.0,1.919781181512568e-05,0.0,9.075871232508073e-07,0.2761381250887882,False,False,True,9,9
lederernojima.com,0.09241287674919267,0.0,0.0,1.2189086866746465e-06,0.0,9.075871232508073e-07,0.09239591540732099,False,False,True,9,9
oho.com,0.037956224346159764,0.02142857142857143,0.01800250469630557,2.072144767346899e-05,0.733,2.3423063501219553e-06,0.2812283508626881,False,False,True,9,9
philosophy.org,0.08210827620979666,0.14285714285714285,0.06105197244834064,3.534835191356475e-05,0.4,1.0330871382251353e-06,0.31682471594541106,False,False,True,9,9
tranas.se,0.3105575718011805,0.014285714285714285,0.0,2.254981070348096e-05,0.0,2.0515810491248712e-07,0.28686406394817854,False,False,True,9,9
biginterview.com,0.004202479772649309,0.018571428571428572,0.019724483406386974,6.216434302040697e-05,0.845,2.1897209961899697e-05,0.35445038143289204,False,False,True,9,9
nwpacareerlink.org,0.09241287674919267,0.0,0.0,2.437817373349293e-06,0.0,9.075871232508073e-07,0.13859387311098148,False,False,True,9,9
wzzm13.com,0.007515207478205325,0.018571428571428572,0.03443957420162805,0.0004506914868979506,0.7659999999999999,1.2204232412992567e-05,0.4864832665636612,False,False,True,9,9
firstopinionapp.com,0.09241287674919267,0.0,0.0,1.9807266158463008e-05,0.0,9.075871232508073e-07,0.2782210935021749,False,False,True,9,9
sandiegodivorcelawyerblog.com,0.09241287674919267,0.0,0.0,1.5236358583433081e-06,0.0,9.075871232508073e-07,0.10726833591854736,False,False,True,9,9
thinktankinitiative.org,0.11445392437218324,0.014285714285714285,0.020350657482780213,2.6815991106842223e-05,0.769,7.150115345648843e-07,0.2984125487074931,False,False,True,9,9
royandboucher.com,0.09241287674919267,0.0,0.0,4.266180403361263e-06,0.0,9.075871232508073e-07,0.1758920216520408,False,False,True,9,9
principalfish.co.uk,0.37472294591845184,0.04285714285714286,0.19192235441452724,1.2189086866746465e-06,0.0,1.5420378040791592e-07,0.09239591540732099,False,False,True,9,9
perfectdayfoods.com,0.04406342782621039,0.03571428571428571,0.02097683155917345,3.138689868187215e-05,0.487,2.004854275957957e-06,0.30890266854031395,False,False,True,9,9
deamuseum.org,0.09380720362791137,0.014285714285714285,0.008140262993112084,3.351998888355278e-05,0.875,8.927233859252486e-07,0.3132849692187195,False,False,True,9,9
knoxmercury.com,0.2758918036350087,0.014285714285714285,0.0,3.321526171188412e-05,0.0,2.4254785798097397e-07,0.3126762931666224,False,False,True,9,9
universite-defense.org,0.6306027210813944,0.014285714285714285,0.0,3.65672606002394e-06,0.0,5.41340739603229e-08,0.16561794597752494,False,False,True,9,9
americansuperstarmag.com,0.490233982244881,0.05714285714285714,0.0,5.88123441320517e-05,0.0,9.609489367217219e-08,0.3507560090745703,False,False,True,9,9
ncciraq.org,0.026204067057807638,0.02142857142857143,0.010958046336881652,6.947779514045485e-05,0.738,3.4342400343573283e-06,0.3618635215718074,False,False,True,9,9
savvynewcanadians.com,0.006112101367416222,0.019999999999999997,0.017845961177207263,2.254981070348096e-05,0.7240000000000001,1.5027032032545868e-05,0.28686406394817854,False,False,True,9,9
dctrafficlawyer.com,0.09241287674919267,0.0,0.0,9.14181515005985e-07,0.0,9.075871232508073e-07,0.07322203057020393,False,False,True,9,9
balancedpolitics.org,0.25935930827783626,0.014285714285714285,0.0,3.4738897570227424e-05,0.0,2.638994585199509e-07,0.31566556386814687,False,False,True,9,9
timehotel.se,0.24625866094346988,0.02857142857142857,0.0,6.703997776710556e-06,0.0,2.828548190595978e-07,0.20601663330017211,False,False,True,9,9
totazlcores.gq,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
commissarisjr.wordpress.com,0.09241287674919267,0.0,0.0,0.0,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
f1rstdc.com,0.38924416541477896,0.07142857142857142,0.0,1.2189086866746465e-06,0.0,1.4500344956176994e-07,0.09239591540732099,False,False,True,9,9
hanleesfremonthyundai.com,0.291189292072298,0.04285714285714286,0.0,1.5236358583433081e-06,0.0,2.249508587317577e-07,0.10726833591854736,False,False,True,9,9
janjarboerussell.com,0.09241287674919267,0.0,0.0,2.1330902016806315e-06,0.0,9.075871232508073e-07,0.12969406394838032,False,False,True,9,9
mybigfootcountry.com,0.09241287674919267,0.0,0.0,9.14181515005985e-07,0.0,9.075871232508073e-07,0.07322203057020393,False,False,True,9,9
maxxtalent.com,0.2802282822129431,0.014285714285714285,0.0,2.1330902016806315e-06,0.0,2.3736440554403756e-07,0.12969406394838032,False,False,True,9,9
guardian.ng,0.0006041959923822141,0.03414285714285714,0.03350031308703819,0.00020386247784633463,0.631,0.00015283618351546378,0.4336076741972116,False,False,True,9,9
apologeticsguy.com,0.22085618398017481,0.014285714285714285,0.0,2.3159265046818284e-05,0.0,3.2601742010065135e-07,0.28864149100160347,False,False,True,9,9
janiceforidaho.com,0.09241287674919267,0.0,0.0,0.0,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
zachemig2018.com,0.09241287674919267,0.0,0.0,9.14181515005985e-07,0.0,9.075871232508073e-07,0.07322203057020393,False,False,True,9,9
subaruwaitara.com.au,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
lexisnexis.com,0.0007996494221601864,0.06285714285714286,0.0486850344395742,0.0015733063873253,0.4479999999999999,0.00011546109898056849,0.5698053277130166,False,False,True,9,9
babygearlab.com,0.012241299134127444,0.02857142857142857,0.021289918597370068,3.80908964585827e-05,0.622,7.456808648884772e-06,0.3218050077556421,False,False,True,9,9
printable-puzzles.com,0.07331832423496847,0.045714285714285714,0.028647463994990605,7.618179291716541e-06,0.217,1.1680203834301322e-06,0.2145366718370947,False,False,True,9,9
divorcemarketinggroup.com,0.33678603588284695,0.014285714285714285,0.0,1.919781181512568e-05,0.0,1.8198365806812525e-07,0.2761381250887882,False,False,True,9,9
jonesracing.biz,0.09241287674919267,0.0,0.0,0.0,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
hartenergystore.com,0.22624173458403812,0.04285714285714286,0.06355666875391358,6.094543433373233e-07,0.0,3.1605693637630925e-07,0.046197957703660496,False,False,True,9,9
hlpklearfold.co.uk,0.09241287674919267,0.0,0.0,2.1330902016806315e-06,0.0,9.075871232508073e-07,0.12969406394838032,False,False,True,9,9
gunshowtees.com,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
babycenter.com,0.00030644140574172864,0.03457142857142857,0.027082028804007514,0.0027416303635029488,0.436,0.00030138485335974016,0.6068207217819621,False,False,True,9,9
civilarab.com,0.6569017886715007,0.014285714285714285,0.0,4.266180403361263e-06,0.0,4.826706291470698e-08,0.1758920216520408,False,False,True,9,9
afghan-bios.info,0.07581291992453186,0.02857142857142857,0.010331872260488414,2.7425445450179546e-05,0.688,1.1265463473588421e-06,0.29991035476261574,False,False,True,9,9
brisbanepowerhouse.org,0.5707936943304274,0.02857142857142857,0.0,9.050396998559251e-05,0.0,6.948959503632244e-08,0.3794847673071235,False,False,True,9,9
restaurantconfluence.com,0.09241287674919267,0.0,0.0,2.1330902016806315e-06,0.0,9.075871232508073e-07,0.12969406394838032,False,False,True,9,9
oswaldinthedoorway.blogspot.com,0.09241287674919267,0.0,0.0,3.351998888355278e-06,0.0,9.075871232508073e-07,0.15981867559651164,False,False,True,9,9
wearetests.com,0.023643765747169945,0.09999999999999999,0.16718847839699436,1.2798541210083788e-05,0.204,3.816127552287785e-06,0.24911405222224475,False,False,True,9,9
listprovide.com,0.07650222826151243,0.03142857142857143,0.023638071383844706,2.072144767346899e-05,0.472,1.115563166562363e-06,0.2812283508626881,False,False,True,9,9
toptourguide.com,0.17048963717929003,0.014285714285714285,0.0,2.6815991106842223e-05,0.9,4.496312813820338e-07,0.2984125487074931,False,False,True,9,9
adespresso.com,0.0026670382900199907,0.03,0.026142767689417656,6.185961584873832e-05,0.713,3.455642429957312e-05,0.3541228644864704,False,False,True,9,9
yiddish.co,0.09241287674919267,0.0,0.0,1.82836303001197e-06,0.0,9.075871232508073e-07,0.11941998827386444,False,False,True,9,9
corvetteamericadealers.com,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
stickypiston.co,0.02475706478666651,0.022857142857142857,0.022229179711959923,2.6815991106842223e-05,0.569,3.6403652717773376e-06,0.2984125487074931,False,False,True,9,9
thesummerofmorris.blogspot.com,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
columbuspeacenetwork.org,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
steamworksseattle.tumblr.com,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
puaartist.com,0.09241287674919267,0.0,0.0,4.266180403361263e-06,0.0,9.075871232508073e-07,0.1758920216520408,False,False,True,9,9
aramnaharaim.org,0.09241287674919267,0.0,0.0,7.922906463385203e-06,0.0,9.075871232508073e-07,0.21715071528728802,False,False,True,9,9
bdpost.gov.bd,0.052467463241817384,0.02857142857142857,0.022229179711959923,3.26058073685468e-05,0.482,1.6689227086490073e-06,0.3114420066983838,False,False,True,9,9
theeprovocateur.blogspot.com,0.09241287674919267,0.0,0.0,2.072144767346899e-05,0.0,9.075871232508073e-07,0.2812283508626881,False,False,True,9,9
frihetskamp.net,0.17732727276759838,0.11428571428571428,0.030682529743268627,3.65672606002394e-06,0.0,4.2873038402654164e-07,0.16561794597752494,False,False,True,9,9
perseabooks.com,0.14896859733377493,0.04285714285714286,0.017063243581715716,3.0777444338534825e-05,0.0,5.279387158759924e-07,0.30759577246219405,False,False,True,9,9
qcteach.org,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
friendshospital.com,0.40911045863447637,0.014285714285714285,0.0,5.180361918367248e-06,0.0,1.3347457508648637e-07,0.18883243545536713,False,False,True,9,9
dftheater.org,0.09241287674919267,0.0,0.0,2.437817373349293e-06,0.0,9.075871232508073e-07,0.13859387311098148,False,False,True,9,9
ebrpl.tumblr.com,0.09241287674919267,0.0,0.0,3.0472717166866164e-07,0.0,9.075871232508073e-07,0.0,False,False,True,9,9
bdshah.com,0.09241287674919267,0.0,0.0,1.5236358583433081e-06,0.0,9.075871232508073e-07,0.10726833591854736,False,False,True,9,9
911review.com,0.09241287674919267,0.0,0.0,0.0001715613976494565,0.0,9.075871232508073e-07,0.4221103289346043,False,False,True,9,9
bostoncollege.org,0.09241287674919267,0.0,0.0,9.14181515005985e-07,0.0,9.075871232508073e-07,0.07322203057020393,False,False,True,9,9
talkingpoint.org.uk,0.09241287674919267,0.0,0.0,6.155488867706965e-05,0.0,9.075871232508073e-07,0.3537937301658545,False,False,True,9,9
schoolworkout.co.uk,0.09241287674919267,0.0,0.0,2.437817373349293e-06,0.0,9.075871232508073e-07,0.13859387311098148,False,False,True,9,9
usdebtclock.org,0.0027703559895432875,0.022857142857142857,0.02551659361302442,0.0008575022610756138,0.667,3.326427312486929e-05,0.529354984069645,False,False,True,9,9
britmannia.com,0.09241287674919267,0.0,0.0,6.094543433373233e-07,0.0,9.075871232508073e-07,0.046197957703660496,False,False,True,9,9
karel-kroeze.nl,0.09241287674919267,0.0,0.0,9.14181515005985e-07,0.0,9.075871232508073e-07,0.07322203057020393,False,False,True,9,9
